Exercise_Freq,Diet_Quality,Stress_Level,Sleep_Hours,Cluster,PCA1,PCA2,Cluster_Label,short_descriptions
2,0,9,7.7,1,3.351466423116367,-1.4302714809649313,Least Active & High Stress sleep Varied with Mixed diet,"Least Active group with low physical activity (≈0–4 days/week), high stress levels, variable sleep patterns, and a mixed diet quality."
4,0,7,7.6,1,1.4603250371111134,0.6722042037601108,Least Active & High Stress sleep Varied with Mixed diet,"Least Active group with low physical activity (≈0–4 days/week), high stress levels, variable sleep patterns, and a mixed diet quality."
0,0,7,7.8,1,1.2484402540410224,-3.3195102353127197,Least Active & High Stress sleep Varied with Mixed diet,"Least Active group with low physical activity (≈0–4 days/week), high stress levels, variable sleep patterns, and a mixed diet quality."
2,2,9,8.2,1,3.3386634220974933,-1.434882653445948,Least Active & High Stress sleep Varied with Mixed diet,"Least Active group with low physical activity (≈0–4 days/week), high stress levels, variable sleep patterns, and a mixed diet quality."
2,2,2,7.2,2,-3.656027653223811,-1.0731348876862443,Inactive & Low-Stress Consistent in sleep diet is better ,"Inactive individuals with minimal exercise, low to moderate stress levels, consistent sleep duration, and relatively better diet quality."
7,2,10,8.8,1,4.606224465545976,3.511155495841194,Least Active & High Stress sleep Varied with Mixed diet,"Least Active group with low physical activity (≈0–4 days/week), high stress levels, variable sleep patterns, and a mixed diet quality."
2,0,5,7.8,2,-0.642211346571206,-1.2158928643476288,Inactive & Low-Stress Consistent in sleep diet is better ,"Inactive individuals with minimal exercise, low to moderate stress levels, consistent sleep duration, and relatively better diet quality."
4,2,8,9.1,1,2.4509617787926476,0.6257006610852707,Least Active & High Stress sleep Varied with Mixed diet,"Least Active group with low physical activity (≈0–4 days/week), high stress levels, variable sleep patterns, and a mixed diet quality."
0,3,8,4.8,1,2.2094106890444003,-3.4225494606303966,Least Active & High Stress sleep Varied with Mixed diet,"Least Active group with low physical activity (≈0–4 days/week), high stress levels, variable sleep patterns, and a mixed diet quality."
2,2,3,7.3,2,-2.6569959790606354,-1.1253024340405087,Inactive & Low-Stress Consistent in sleep diet is better ,"Inactive individuals with minimal exercise, low to moderate stress levels, consistent sleep duration, and relatively better diet quality."
7,3,5,8.5,0,-0.39558029847585185,3.7691167982519826,Very Active & Low-Stress sleep Moderate to High with mixed diet,"Very Active individuals with high exercise frequency (≈5–7 days/week), low stress levels, consistent moderate to high sleep duration, and a mixed-quality diet."
2,0,4,5.3,2,-1.6529978701669972,-1.1911257877545407,Inactive & Low-Stress Consistent in sleep diet is better ,"Inactive individuals with minimal exercise, low to moderate stress levels, consistent sleep duration, and relatively better diet quality."
2,1,4,7.6,2,-1.6493587701194077,-1.1700268060740442,Inactive & Low-Stress Consistent in sleep diet is better ,"Inactive individuals with minimal exercise, low to moderate stress levels, consistent sleep duration, and relatively better diet quality."
0,3,2,7.9,2,-3.7666572963927027,-3.0673017916229965,Inactive & Low-Stress Consistent in sleep diet is better ,"Inactive individuals with minimal exercise, low to moderate stress levels, consistent sleep duration, and relatively better diet quality."
7,3,6,9.6,0,0.6083492296175805,3.728366114298209,Very Active & Low-Stress sleep Moderate to High with mixed diet,"Very Active individuals with high exercise frequency (≈5–7 days/week), low stress levels, consistent moderate to high sleep duration, and a mixed-quality diet."
4,3,1,6.5,0,-4.55919182680907,0.9640216451635593,Very Active & Low-Stress sleep Moderate to High with mixed diet,"Very Active individuals with high exercise frequency (≈5–7 days/week), low stress levels, consistent moderate to high sleep duration, and a mixed-quality diet."
4,0,8,7.3,1,2.457397569702186,0.6154699124456502,Least Active & High Stress sleep Varied with Mixed diet,"Least Active group with low physical activity (≈0–4 days/week), high stress levels, variable sleep patterns, and a mixed diet quality."
0,3,10,6.2,1,4.21335146208706,-3.513184318458337,Least Active & High Stress sleep Varied with Mixed diet,"Least Active group with low physical activity (≈0–4 days/week), high stress levels, variable sleep patterns, and a mixed diet quality."
4,0,9,6.8,1,3.4534905315072066,0.5564522486510914,Least Active & High Stress sleep Varied with Mixed diet,"Least Active group with low physical activity (≈0–4 days/week), high stress levels, variable sleep patterns, and a mixed diet quality."
4,3,5,9.4,0,-0.5508204953307265,0.783893615747727,Very Active & Low-Stress sleep Moderate to High with mixed diet,"Very Active individuals with high exercise frequency (≈5–7 days/week), low stress levels, consistent moderate to high sleep duration, and a mixed-quality diet."
2,0,6,7.0,1,0.3524122590547387,-1.2783355868623343,Least Active & High Stress sleep Varied with Mixed diet,"Least Active group with low physical activity (≈0–4 days/week), high stress levels, variable sleep patterns, and a mixed diet quality."
4,1,1,5.9,0,-4.546878611183223,0.9674911314045276,Very Active & Low-Stress sleep Moderate to High with mixed diet,"Very Active individuals with high exercise frequency (≈5–7 days/week), low stress levels, consistent moderate to high sleep duration, and a mixed-quality diet."
7,0,6,6.7,0,0.6170233451958387,3.7107366188586792,Very Active & Low-Stress sleep Moderate to High with mixed diet,"Very Active individuals with high exercise frequency (≈5–7 days/week), low stress levels, consistent moderate to high sleep duration, and a mixed-quality diet."
2,0,1,6.2,2,-4.6442154679402154,-1.0209229138111593,Inactive & Low-Stress Consistent in sleep diet is better ,"Inactive individuals with minimal exercise, low to moderate stress levels, consistent sleep duration, and relatively better diet quality."
4,1,5,6.3,0,-0.5507519145305206,0.7588209459874697,Very Active & Low-Stress sleep Moderate to High with mixed diet,"Very Active individuals with high exercise frequency (≈5–7 days/week), low stress levels, consistent moderate to high sleep duration, and a mixed-quality diet."
7,0,9,6.2,1,3.6102000845411606,3.545100489875494,Least Active & High Stress sleep Varied with Mixed diet,"Least Active group with low physical activity (≈0–4 days/week), high stress levels, variable sleep patterns, and a mixed diet quality."
2,0,5,6.3,2,-0.6495581274665909,-1.233018157948364,Inactive & Low-Stress Consistent in sleep diet is better ,"Inactive individuals with minimal exercise, low to moderate stress levels, consistent sleep duration, and relatively better diet quality."
7,3,3,5.2,0,-2.4088269939859983,3.8380596175189914,Very Active & Low-Stress sleep Moderate to High with mixed diet,"Very Active individuals with high exercise frequency (≈5–7 days/week), low stress levels, consistent moderate to high sleep duration, and a mixed-quality diet."
0,0,4,7.1,2,-1.750613910020606,-3.1675743412101225,Inactive & Low-Stress Consistent in sleep diet is better ,"Inactive individuals with minimal exercise, low to moderate stress levels, consistent sleep duration, and relatively better diet quality."
0,3,3,5.5,2,-2.779870257055169,-3.148011493978486,Inactive & Low-Stress Consistent in sleep diet is better ,"Inactive individuals with minimal exercise, low to moderate stress levels, consistent sleep duration, and relatively better diet quality."
4,1,4,8.7,0,-1.5375389538680553,0.8395306483429597,Very Active & Low-Stress sleep Moderate to High with mixed diet,"Very Active individuals with high exercise frequency (≈5–7 days/week), low stress levels, consistent moderate to high sleep duration, and a mixed-quality diet."
7,0,10,6.5,1,4.610211329490387,3.495216316001327,Least Active & High Stress sleep Varied with Mixed diet,"Least Active group with low physical activity (≈0–4 days/week), high stress levels, variable sleep patterns, and a mixed diet quality."
2,1,6,7.6,1,0.34772500742089196,-1.276645271262671,Least Active & High Stress sleep Varied with Mixed diet,"Least Active group with low physical activity (≈0–4 days/week), high stress levels, variable sleep patterns, and a mixed diet quality."
7,1,3,7.6,0,-2.381820216569381,3.8757796909614295,Very Active & Low-Stress sleep Moderate to High with mixed diet,"Very Active individuals with high exercise frequency (≈5–7 days/week), low stress levels, consistent moderate to high sleep duration, and a mixed-quality diet."
7,2,5,4.2,0,-0.4090151063839542,3.725184091770506,Very Active & Low-Stress sleep Moderate to High with mixed diet,"Very Active individuals with high exercise frequency (≈5–7 days/week), low stress levels, consistent moderate to high sleep duration, and a mixed-quality diet."
0,0,7,6.6,1,1.2425628293247142,-3.333210470193308,Least Active & High Stress sleep Varied with Mixed diet,"Least Active group with low physical activity (≈0–4 days/week), high stress levels, variable sleep patterns, and a mixed diet quality."
0,0,1,9.6,2,-4.733994941505414,-2.979104487425957,Inactive & Low-Stress Consistent in sleep diet is better ,"Inactive individuals with minimal exercise, low to moderate stress levels, consistent sleep duration, and relatively better diet quality."
4,3,3,5.8,0,-2.5655365470199505,0.8494113762945896,Very Active & Low-Stress sleep Moderate to High with mixed diet,"Very Active individuals with high exercise frequency (≈5–7 days/week), low stress levels, consistent moderate to high sleep duration, and a mixed-quality diet."
7,3,6,10.4,0,0.6122675127617851,3.7374996042186006,Very Active & Low-Stress sleep Moderate to High with mixed diet,"Very Active individuals with high exercise frequency (≈5–7 days/week), low stress levels, consistent moderate to high sleep duration, and a mixed-quality diet."
7,2,10,7.8,1,4.60132661161572,3.4997386334407037,Least Active & High Stress sleep Varied with Mixed diet,"Least Active group with low physical activity (≈0–4 days/week), high stress levels, variable sleep patterns, and a mixed diet quality."
2,2,2,7.8,2,-3.653088940865657,-1.0662847702459504,Inactive & Low-Stress Consistent in sleep diet is better ,"Inactive individuals with minimal exercise, low to moderate stress levels, consistent sleep duration, and relatively better diet quality."
2,0,8,7.4,1,2.351455178167141,-1.380387307090765,Least Active & High Stress sleep Varied with Mixed diet,"Least Active group with low physical activity (≈0–4 days/week), high stress levels, variable sleep patterns, and a mixed diet quality."
0,0,7,8.6,1,1.252358537185228,-3.3103767453923276,Least Active & High Stress sleep Varied with Mixed diet,"Least Active group with low physical activity (≈0–4 days/week), high stress levels, variable sleep patterns, and a mixed diet quality."
7,2,2,8.7,0,-3.382600430008249,3.936487670355652,Very Active & Low-Stress sleep Moderate to High with mixed diet,"Very Active individuals with high exercise frequency (≈5–7 days/week), low stress levels, consistent moderate to high sleep duration, and a mixed-quality diet."
